Date,Open,High,Low,Close,Adj Close,Volume
1982-01-20,14.668977,14.818356,14.519598,14.698853,4.977465,4891933
1982-01-21,14.907983,15.057361,14.728728,14.937859,5.058402,4099902
1982-01-22,14.818356,14.967734,14.668977,14.728728,4.987580,3180677
1982-01-25,14.728728,14.878107,14.579350,14.818356,5.017932,2934239
1982-01-26,14.848231,14.937859,14.728728,14.758604,4.997695,2745959
1982-01-27,14.848231,14.997610,14.698853,14.967734,5.068514,2304547
1982-01-28,15.236616,15.415870,15.057361,15.385994,5.210149,4809508
1982-01-29,15.356119,15.475621,15.206740,15.206740,5.149448,2938842
1982-02-01,15.057361,15.146989,14.937859,14.967734,5.068514,2865622
1982-02-02,15.057361,15.176864,14.907983,15.057361,5.098864,2585712
1982-02-03,14.907983,15.117113,14.698853,14.997610,5.078628,3257662
1982-02-04,14.967734,15.176864,14.728728,15.117113,5.190230,3117080
1982-02-05,15.176864,15.296367,15.027486,15.117113,5.190230,3230466
1982-02-08,14.878107,15.057361,14.668977,14.698853,5.046629,2094929
1982-02-09,14.668977,14.758604,14.579350,14.668977,5.036373,3530459
1982-02-10,14.818356,14.907983,14.728728,14.788480,5.077402,3484435
1982-02-11,14.698853,14.818356,14.549474,14.639101,5.026112,1784058
1982-02-12,14.668977,14.758604,14.579350,14.579350,5.005598,1240974
1982-02-16,14.639101,14.907983,14.370220,14.878107,5.108175,3240090
1982-02-17,14.967734,15.117113,14.818356,14.878107,5.108175,2944699
1982-02-18,14.997610,15.057361,14.937859,14.997610,5.149199,2670647
1982-02-19,14.907983,15.057361,14.728728,14.907983,5.118430,2486551
1982-02-22,14.698853,15.027486,14.370220,14.429971,4.954313,4911179
1982-02-23,14.489723,14.668977,14.280593,14.549474,4.995341,2833823
1982-02-24,14.609226,14.848231,14.370220,14.818356,5.087658,2945954
1982-02-25,14.818356,14.937859,14.698853,14.728728,5.056887,2635920
1982-02-26,14.698853,14.788480,14.609226,14.788480,5.077402,1945142
1982-03-01,14.848231,14.997610,14.698853,14.848231,5.097913,2793657
1982-03-02,14.728728,14.907983,14.549474,14.579350,5.005598,2699098
1982-03-03,14.400096,14.549474,14.250717,14.310468,4.913282,4430438
1982-03-04,14.161090,14.340344,13.981836,14.131214,4.851739,3712882
1982-03-05,14.041587,14.190966,13.892208,13.981836,4.800451,4473114
1982-03-08,13.951960,14.161090,13.712954,13.742830,4.718393,3053483
1982-03-09,13.951960,14.220841,13.653203,14.011711,4.810709,5092346
1982-03-10,14.131214,14.250717,14.011711,14.101338,4.841480,2457682
1982-03-11,14.101338,14.190966,13.892208,13.922084,4.779937,3508702
1982-03-12,13.802581,13.892208,13.712954,13.832457,4.749165,3412470
1982-03-15,13.892208,14.071463,13.712954,14.071463,4.831226,2597009
1982-03-16,13.892208,14.071463,13.683078,13.712954,4.708135,2632573
1982-03-17,13.802581,13.892208,13.712954,13.712954,4.708135,3076914
1982-03-18,13.862333,13.951960,13.772706,13.832457,4.749165,3228374
1982-03-19,13.832457,13.862333,13.683078,13.772706,4.728651,2491572
1982-03-22,14.041587,14.220841,13.832457,14.131214,4.851739,3086537
1982-03-23,14.161090,14.250717,14.041587,14.220841,4.882510,3273980
1982-03-24,14.131214,14.190966,14.071463,14.131214,4.851739,2328396
1982-03-25,14.250717,14.370220,14.131214,14.280593,4.903023,2347642
1982-03-26,14.190966,14.280593,14.101338,14.101338,4.841480,2581110
1982-03-29,14.220841,14.400096,14.041587,14.310468,4.913282,2007902
1982-03-30,14.370220,14.459847,14.250717,14.429971,4.954313,2821271
1982-03-31,14.370220,14.489723,14.250717,14.280593,4.903023,2781105
1982-04-01,14.459847,14.609226,14.310468,14.579350,5.005598,2720855
1982-04-02,14.698853,14.788480,14.579350,14.698853,5.046629,3512050
1982-04-05,14.698853,14.758604,14.609226,14.698853,5.046629,1975685
1982-04-06,14.698853,14.788480,14.579350,14.758604,5.067141,2047650
1982-04-07,14.788480,14.848231,14.698853,14.758604,5.067141,2467305
1982-04-08,14.848231,14.937859,14.728728,14.878107,5.108175,2736336
1982-04-12,14.878107,14.937859,14.818356,14.848231,5.097913,1624229
1982-04-13,14.907983,14.997610,14.788480,14.818356,5.087658,1771924
1982-04-14,14.967734,15.296367,14.639101,15.206740,5.221004,5344642
1982-04-15,15.296367,15.445746,15.146989,15.445746,5.303063,4430019
1982-04-16,15.445746,15.505497,15.356119,15.415870,5.292807,2884450
1982-04-19,15.385994,15.565249,15.206740,15.236616,5.231258,4772270
1982-04-20,15.176864,15.266491,15.057361,15.117113,5.190230,3735475
1982-04-21,15.206740,15.266491,15.117113,15.266491,5.241518,2143045
1982-04-22,15.385994,15.475621,15.296367,15.385994,5.282547,2702027
1982-04-23,15.565249,15.714627,15.415870,15.714627,5.395379,5079794
1982-04-26,15.684751,15.804254,15.535373,15.774379,5.415895,3814553
1982-04-27,15.595124,15.714627,15.445746,15.565249,5.344090,2755582
1982-04-28,15.505497,15.595124,15.415870,15.505497,5.323573,3000765
1982-04-29,15.385994,15.445746,15.326243,15.326243,5.262034,2056854
1982-04-30,15.385994,15.475621,15.296367,15.356119,5.272292,3176493
1982-05-03,15.385994,15.475621,15.296367,15.415870,5.292807,1609166
1982-05-04,15.505497,15.595124,15.415870,15.475621,5.313319,2081540
1982-05-05,15.535373,15.595124,15.475621,15.565249,5.344090,3579830
1982-05-06,15.535373,15.565249,15.475621,15.505497,5.394816,3251805
1982-05-07,15.535373,15.565249,15.475621,15.475621,5.384423,2041374
1982-05-10,15.385994,15.505497,15.266491,15.266491,5.311659,2384043
1982-05-11,15.385994,15.475621,15.296367,15.385994,5.353240,1558122
1982-05-12,15.326243,15.445746,15.176864,15.266491,5.311659,2186558
1982-05-13,15.296367,15.356119,15.206740,15.206740,5.290872,1539712
1982-05-14,15.266491,15.296367,15.206740,15.206740,5.290872,1944305
1982-05-17,15.117113,15.236616,14.997610,15.027486,5.228504,2514584
1982-05-18,15.057361,15.117113,14.997610,14.997610,5.218107,1869830
1982-05-19,15.027486,15.117113,14.907983,14.937859,5.197320,1997442
1982-05-20,14.937859,15.057361,14.818356,15.057361,5.238897,2256013
1982-05-21,14.997610,15.057361,14.907983,14.967734,5.207716,3449708
1982-05-24,14.907983,14.967734,14.818356,14.878107,5.176535,1710001
1982-05-25,14.878107,14.967734,14.788480,14.788480,5.145348,1935937
1982-05-26,14.818356,14.907983,14.728728,14.818356,5.155744,2097021
1982-05-27,14.848231,14.907983,14.758604,14.818356,5.155744,1781547
1982-05-28,14.758604,14.848231,14.639101,14.698853,5.114163,2456845
1982-06-01,14.728728,14.788480,14.668977,14.758604,5.134949,1726737
1982-06-02,14.788480,14.848231,14.698853,14.818356,5.155744,2581528
1982-06-03,14.758604,14.848231,14.639101,14.698853,5.114163,1886147
1982-06-04,14.549474,14.728728,14.370220,14.400096,5.010216,1684060
1982-06-07,14.370220,14.489723,14.220841,14.340344,4.989428,3448871
1982-06-08,14.101338,14.310468,13.892208,13.922084,4.843903,8513603
1982-06-09,13.892208,14.011711,13.742830,13.892208,4.833506,4488595
1982-06-10,13.981836,14.101338,13.862333,14.041587,4.885479,2862693
1982-06-11,14.250717,14.370220,14.131214,14.250717,4.958242,4483156
1982-06-14,14.190966,14.220841,14.131214,14.131214,4.916665,1658956
1982-06-15,14.190966,14.280593,14.071463,14.280593,4.968637,2228398
1982-06-16,14.250717,14.340344,14.161090,14.220841,4.947849,1948070
1982-06-17,14.071463,14.161090,13.951960,13.981836,4.864689,3631712
1982-06-18,13.981836,14.011711,13.951960,13.951960,4.854296,1394527
1982-06-21,14.101338,14.250717,13.922084,14.011711,4.875086,2915411
1982-06-22,14.190966,14.310468,14.041587,14.310468,4.979031,2472744
1982-06-23,14.489723,14.698853,14.250717,14.609226,5.082979,3488619
1982-06-24,14.549474,14.639101,14.429971,14.459847,5.031005,2889470
1982-06-25,14.429971,14.489723,14.370220,14.400096,5.010216,1876942
1982-06-28,14.549474,14.698853,14.370220,14.609226,5.082979,1902046
1982-06-29,14.579350,14.668977,14.489723,14.609226,5.082979,1444735
1982-06-30,14.609226,14.698853,14.489723,14.489723,5.041401,3017919
1982-07-01,14.489723,14.549474,14.400096,14.489723,5.041401,1640128
1982-07-02,14.429971,14.489723,14.340344,14.340344,4.989428,1213778
1982-07-06,14.370220,14.519598,14.190966,14.429971,5.020612,1501219
1982-07-07,14.549474,14.639101,14.429971,14.579350,5.072584,2670647
1982-07-08,14.519598,14.728728,14.280593,14.698853,5.114163,4032958
1982-07-09,14.818356,14.937859,14.668977,14.937859,5.197320,5217866
1982-07-12,15.744503,15.983509,15.475621,15.983509,5.561133,7063010
1982-07-13,15.385994,15.535373,15.087237,15.415870,5.363636,6511559
1982-07-14,15.535373,15.983509,15.475621,15.983509,5.561133,7063010
1982-07-15,16.013384,16.132887,15.864006,15.953633,5.550738,6605281
1982-07-16,16.043261,16.192638,15.893881,15.953633,5.550738,6077678
1982-07-19,15.804254,15.923757,15.684751,15.744503,5.477978,4174377
1982-07-20,15.953633,16.162764,15.744503,16.103010,5.602711,5468070
1982-07-21,16.252390,16.401770,16.073135,16.132887,5.613107,5332508
1982-07-22,16.013384,16.103010,15.893881,15.923757,5.540342,4335461
1982-07-23,15.953633,16.013384,15.864006,15.893881,5.529945,1690336
1982-07-26,15.834130,15.923757,15.714627,15.744503,5.477978,1642638
1982-07-27,15.744503,15.834130,15.654876,15.654876,5.446794,1646404
1982-07-28,15.535373,15.774379,15.505497,15.505497,5.394816,2825455
1982-07-29,15.535373,15.684751,15.385994,15.654876,5.446794,2402034
1982-07-30,15.744503,15.834130,15.654876,15.684751,5.457186,2054762
1982-08-02,15.923757,16.043261,15.804254,15.953633,5.550738,2622531
1982-08-03,15.923757,16.073135,15.774379,15.774379,5.488371,2723784
1982-08-04,15.744503,15.804254,15.654876,15.684751,5.457186,3555982
1982-08-05,15.356119,15.475621,15.236616,15.266491,5.382193,2881521
1982-08-06,15.206740,15.356119,15.057361,15.087237,5.318998,1415866
1982-08-09,15.027486,15.117113,14.907983,15.117113,5.329531,2818342
1982-08-10,15.146989,15.236616,15.057361,15.057361,5.308465,4537548
1982-08-11,14.997610,15.087237,14.907983,14.907983,5.255800,3109549
1982-08-12,14.937859,15.027486,14.848231,14.878107,5.245272,2322538
1982-08-13,14.967734,15.057361,14.878107,15.027486,5.297931,2434670
1982-08-16,15.117113,15.206740,14.997610,15.027486,5.297931,2236348
1982-08-17,15.445746,15.804254,15.057361,15.774379,5.561249,4946325
1982-08-18,15.953633,16.162764,15.714627,15.714627,5.540181,7142088
1982-08-19,15.774379,15.953633,15.595124,15.774379,5.561249,5694842
1982-08-20,16.103010,16.401770,15.774379,16.312141,5.750837,5674341
1982-08-23,16.401770,16.610899,16.192638,16.581022,5.845628,6465954
1982-08-24,16.431644,16.551147,16.282267,16.342016,5.761372,6238344
1982-08-25,16.551147,16.760277,16.342016,16.521273,5.824564,5972242
1982-08-26,16.670650,16.849903,16.491396,16.521273,5.824564,6193575
1982-08-27,16.461519,16.551147,16.342016,16.491396,5.814032,2884868
1982-08-30,16.551147,16.730402,16.342016,16.700525,5.887764,3269378
1982-08-31,16.820028,16.969406,16.640774,16.849903,5.940426,5167240
1982-09-01,16.790154,16.969406,16.610899,16.670650,5.877228,4675202
1982-09-02,16.909657,17.208412,16.581022,17.059034,6.014153,3973545
1982-09-03,17.417543,17.686424,17.118786,17.238289,6.077350,6957155
1982-09-07,17.268164,17.387667,17.148663,17.327915,6.108947,4691519
1982-09-08,17.417543,17.596798,17.238289,17.327915,6.108947,5982702
1982-09-09,17.327915,17.507170,17.148663,17.178537,6.056283,3268122
1982-09-10,17.088909,17.238289,16.909657,17.059034,6.014153,3960993
1982-09-13,17.238289,17.447418,16.999283,17.417543,6.140544,3044278
1982-09-14,17.477295,17.686424,17.268164,17.327915,6.108947,5104898
1982-09-15,17.447418,17.596798,17.268164,17.537046,6.182676,3936307
1982-09-16,17.716299,17.925430,17.507170,17.716299,6.245872,5898185
1982-09-17,17.746176,17.865679,17.626673,17.716299,6.245872,3040931
1982-09-20,17.716299,17.865679,17.537046,17.865679,6.298534,3397826
1982-09-21,18.104685,18.343691,17.865679,18.343691,6.467059,5529993
1982-09-22,18.313814,18.552820,18.044933,18.044933,6.361732,6711554
1982-09-23,18.164436,18.313814,17.985182,18.254063,6.435456,5246736
1982-09-24,18.194311,18.283939,18.074808,18.164436,6.403864,3711626
1982-09-27,18.254063,18.403442,18.104685,18.313814,6.456525,2052252
1982-09-28,18.343691,18.463194,18.224188,18.224188,6.424932,3632967
1982-09-29,18.044933,18.254063,17.805927,17.865679,6.298534,3476904
1982-09-30,17.716299,17.895554,17.507170,17.537046,6.182676,4175214
1982-10-01,17.686424,17.835802,17.537046,17.716299,6.245872,3127540
1982-10-04,17.686424,17.835802,17.507170,17.805927,6.277468,2572742
1982-10-05,18.015057,18.194311,17.835802,17.955305,6.330136,3147623
1982-10-06,18.463194,18.881453,18.015057,18.881453,6.656644,5632082
1982-10-07,18.971081,19.210087,18.732075,19.210087,6.772506,868598
1982-10-08,19.180210,19.389339,18.941204,19.389339,6.835701,5617020
1982-10-11,19.837477,20.195986,19.449093,19.956980,7.035828,6022031
1982-10-12,19.897228,20.166109,19.688099,19.777725,6.972627,6277674
1982-10-13,19.807600,20.106358,19.419216,19.956980,7.035828,5865550
1982-10-14,19.299713,19.568596,19.000956,19.150335,6.751442,4832102
1982-10-15,19.060707,19.210087,18.881453,19.000956,6.698778,5098622
1982-10-18,19.060707,19.837477,19.030832,19.837477,6.993692,4750514
1982-10-19,19.688099,19.956980,19.419216,19.628345,6.919963,5085652
1982-10-20,19.837477,20.195986,19.478968,20.195986,7.120084,4780638
1982-10-21,19.927103,20.255735,19.598471,20.255735,7.141145,5041302
1982-10-22,20.016729,20.255735,19.777725,19.777725,6.972627,4765576
1982-10-25,19.359465,19.568596,19.120459,19.120459,6.740902,4491942
1982-10-26,19.299713,19.628345,18.971081,19.598471,6.909430,5268911
1982-10-27,19.478968,19.688099,19.239962,19.508842,6.877829,3928776
1982-10-28,19.239962,19.478968,19.000956,19.030832,6.709307,4529598
1982-10-29,19.090584,19.239962,18.911329,19.090584,6.730377,2955578
1982-11-01,19.239962,19.478968,19.000956,19.478968,6.867302,3482343
1982-11-02,19.658222,19.837477,19.478968,19.568596,6.898900,4332532
1982-11-03,20.046606,20.434990,19.658222,20.375238,7.183278,6228721
1982-11-04,20.225861,20.405115,20.016729,20.076483,7.150086,6850463
1982-11-05,20.166109,20.315489,19.986855,20.136232,7.171362,4164335
1982-11-08,19.927103,20.016729,19.837477,19.927103,7.096882,3005786
1982-11-09,20.255735,20.524618,19.986855,20.494741,7.299044,4159314
1982-11-10,20.345364,20.673996,20.016729,20.166109,7.182005,3989444
1982-11-11,20.195986,20.405115,19.956980,20.405115,7.267123,2310823
1982-11-12,20.166109,20.405115,19.927103,20.405115,7.267123,3537990
1982-11-15,19.688099,19.777725,19.598471,19.658222,7.001120,3813298
1982-11-16,19.628345,19.867352,19.359465,19.628345,6.990481,4125424
1982-11-17,19.956980,20.195986,19.688099,20.076483,7.150086,3694890
1982-11-18,20.076483,20.195986,19.956980,20.016729,7.128798,2986539
1982-11-19,19.986855,20.166109,19.807600,19.956980,7.107526,2896583
1982-11-22,19.538719,19.837477,19.239962,19.239962,6.852167,2645962
1982-11-23,19.449093,19.628345,19.269836,19.419216,6.916002,3214567
1982-11-24,19.658222,19.777725,19.538719,19.777725,7.043683,2994070
1982-11-26,19.927103,19.986855,19.837477,19.927103,7.096882,1576113
1982-11-29,19.807600,20.016729,19.598471,19.717974,7.022403,2163546
1982-11-30,20.195986,20.673996,19.717974,20.673996,7.362884,4250107
1982-12-01,20.853251,21.092257,20.584370,20.673996,7.362884,6381018
1982-12-02,21.002628,21.331263,20.673996,21.092257,7.511838,6439594
1982-12-03,21.181883,21.361137,21.002628,21.092257,7.511838,3228793
1982-12-06,21.719646,22.406788,21.002628,22.167782,7.894887,4828336
1982-12-07,22.675669,23.034178,22.287285,22.735420,8.097043,7153803
1982-12-08,22.944551,23.303059,22.586042,22.586042,8.043845,5495684
1982-12-09,22.526291,22.944551,22.108030,22.376911,7.969365,4679804
1982-12-10,22.406788,22.735420,22.078156,22.167782,7.894887,4006180
1982-12-13,22.466539,22.645794,22.257408,22.436663,7.990642,2737173
1982-12-14,22.317162,23.004301,21.630018,21.749521,7.745920,5386482
1982-12-15,21.600143,21.869024,21.301386,21.361137,7.607604,5460120
1982-12-16,21.600143,21.809273,21.391012,21.689772,7.724646,4175214
1982-12-17,22.257408,22.615917,21.869024,22.317162,7.948085,4782312
1982-12-20,22.317162,22.615917,21.988527,22.108030,7.873607,2568558
1982-12-21,22.556166,22.944551,22.167782,22.884798,8.150244,3640498
1982-12-22,22.705545,23.034178,22.347036,22.347036,7.958724,4245923
1982-12-23,22.466539,22.586042,22.347036,22.376911,7.969365,2468560
1982-12-27,22.735420,23.153681,22.317162,23.034178,8.203440,2707048
1982-12-28,22.854923,23.034178,22.645794,22.735420,8.097043,2822945
1982-12-29,23.034178,23.243307,22.795172,23.093929,8.224721,3346782
1982-12-30,23.153681,23.422562,22.884798,22.974426,8.182162,3035074
1982-12-31,23.093929,23.213432,22.974426,23.004301,8.192803,1563561
1983-01-03,22.645794,23.183556,22.108030,22.227533,7.916162,3182350
1983-01-04,22.466539,22.854923,22.078156,22.854923,8.139604,3828778
1983-01-05,22.914675,23.123804,22.705545,22.944551,8.171525,3978566
1983-01-06,23.183556,23.542065,22.825048,23.332935,8.309845,4285253
1983-01-07,23.303059,23.512190,23.064054,23.093929,8.224721,4437550
1983-01-10,23.332935,23.721319,22.944551,23.422562,8.341766,4661813
1983-01-11,23.362810,23.512190,23.183556,23.422562,8.341766,3560166
1983-01-12,23.691444,23.930449,23.422562,23.452438,8.352406,6384366
1983-01-13,23.601816,23.721319,23.452438,23.571941,8.394960,3075240
1983-01-14,23.721319,23.870699,23.542065,23.691444,8.437529,3656816
1983-01-17,23.900574,24.079828,23.721319,23.721319,8.448161,4789425
1983-01-18,23.781071,23.990202,23.542065,23.810946,8.480083,4246760
1983-01-19,23.571941,23.960325,23.183556,23.542065,8.384323,4053041
1983-01-20,23.362810,23.601816,23.123804,23.392687,8.331121,2626715
1983-01-21,22.884798,23.303059,22.466539,22.615917,8.054486,7468858
1983-01-24,22.287285,22.496414,22.048279,22.436663,7.990642,6181860
1983-01-25,22.795172,23.004301,22.556166,22.944551,8.171525,4742982
1983-01-26,22.825048,22.974426,22.675669,22.735420,8.097043,3525020
1983-01-27,23.153681,23.422562,22.884798,23.332935,8.309845,3316238
1983-01-28,23.392687,23.542065,23.213432,23.273184,8.288562,2651819
1983-01-31,23.392687,23.631693,23.123804,23.631693,8.416245,2402453
1983-02-01,23.452438,23.721319,23.183556,23.183556,8.256639,2762277
1983-02-02,23.004301,23.243307,22.765297,22.944551,8.171525,4694030
1983-02-03,22.854923,22.944551,22.735420,22.825048,8.202449,3415818
1983-02-04,23.064054,23.303059,22.795172,23.273184,8.363483,3493640
1983-02-07,23.303059,23.512190,23.093929,23.213432,8.342013,2357266
1983-02-08,23.004301,23.273184,22.705545,22.735420,8.170236,2692404
1983-02-09,22.645794,22.825048,22.436663,22.586042,8.116554,3818737
1983-02-10,22.944551,23.153681,22.735420,23.034178,8.277590,3226701
1983-02-11,23.153681,23.362810,22.944551,23.034178,8.277590,3309544
1983-02-14,23.482313,23.781071,23.183556,23.661568,8.503056,4791098
1983-02-15,23.810946,24.020077,23.601816,23.631693,8.492321,5660115
1983-02-16,23.721319,23.960325,23.482313,23.512190,8.449375,3931286
1983-02-17,23.422562,23.661568,23.183556,23.512190,8.449375,4673110
1983-02-18,23.631693,23.781071,23.482313,23.571941,8.470847,2809556
1983-02-22,23.482313,23.781071,23.183556,23.213432,8.342013,3122938
1983-02-23,23.422562,23.601816,23.213432,23.601816,8.481586,2676086
1983-02-24,23.990202,24.259083,23.721319,24.109703,8.664099,5713670
1983-02-25,24.049952,24.199331,23.900574,23.990202,8.621154,4401986
1983-02-28,23.840822,24.020077,23.661568,23.661568,8.503056,3809950
1983-03-01,24.079828,24.348709,23.810946,24.318834,8.739254,4629596
1983-03-02,24.408461,24.617592,24.199331,24.408461,8.771455,5557189
1983-03-03,24.408461,24.617592,24.199331,24.348709,8.749986,3528786
1983-03-04,24.318834,24.438337,24.169455,24.438337,8.782198,2868969
1983-03-07,24.527964,24.707218,24.318834,24.617592,8.846619,3342179
1983-03-08,24.288958,24.677341,23.900574,24.109703,8.664099,3312473
1983-03-09,24.259083,24.468212,24.049952,24.438337,8.782198,3166451
1983-03-10,24.229206,24.527964,23.930449,23.960325,8.610421,2803698
1983-03-11,24.020077,24.139580,23.870699,24.079828,8.653368,2110828
1983-03-14,24.020077,24.169455,23.840822,24.020077,8.631887,2761440
1983-03-15,24.020077,24.139580,23.900574,24.109703,8.664099,2898675
1983-03-16,23.840822,24.079828,23.601816,23.631693,8.492321,2960180
1983-03-17,23.661568,23.721319,23.571941,23.631693,8.492321,2790310
1983-03-18,23.691444,23.900574,23.691444,23.870699,8.578213,2705793
1983-03-21,23.960325,24.169455,23.721319,24.079828,8.653368,4146762
1983-03-22,24.109703,24.169455,23.900574,23.930449,8.599684,2515421
1983-03-23,23.960325,24.587715,23.960325,24.408461,8.771455,3953880
1983-03-24,24.468212,24.647467,24.229206,24.438337,8.782198,3904927
1983-03-25,24.438337,24.677341,24.318834,24.408461,8.771455,2732989
1983-03-28,24.408461,24.587715,24.318834,24.468212,8.792936,2085306
1983-03-29,24.527964,24.856598,24.498089,24.587715,8.835874,3283603
1983-03-30,24.826721,24.976099,24.677341,24.916348,8.953976,3460168
1983-03-31,25.035851,25.065727,24.288958,24.318834,8.739254,2515002
1983-04-04,24.288958,24.498089,24.169455,24.468212,8.792936,2792820
1983-04-05,24.677341,24.677341,24.348709,24.378586,8.760724,2978171
1983-04-06,24.378586,24.557838,24.199331,24.527964,8.814401,3589454
1983-04-07,24.557838,24.707218,24.378586,24.677341,8.868089,2540106
1983-04-08,24.677341,24.856598,24.527964,24.826721,8.921770,3741333
1983-04-11,25.274857,25.513863,25.005976,25.483988,9.157969,6908621
1983-04-12,25.483988,25.663240,25.334608,25.573614,9.190171,4389016
1983-04-13,25.693117,26.051624,25.663240,25.991875,9.340483,4095299
1983-04-14,26.021749,26.290630,25.633366,26.171127,9.404893,4215380
1983-04-15,26.260756,26.410133,26.201004,26.320507,9.458578,3322514
1983-04-18,26.320507,26.918020,26.290630,26.918020,9.673299,4269354
1983-04-19,26.738768,26.798517,26.529636,26.649139,9.576668,3888610
1983-04-20,26.708891,27.545410,26.708891,27.515535,9.888024,4060990
1983-04-21,27.515535,27.605164,27.276529,27.485661,9.877289,4483993
1983-04-22,27.485661,28.172800,27.425907,28.023422,10.070539,3380254
1983-04-25,27.605164,27.993547,27.186901,27.366158,9.834340,3243018
1983-04-26,27.605164,28.023422,27.157026,27.993547,10.059807,3937144
1983-04-27,27.993547,28.202677,27.485661,27.724665,9.963177,3811206
1983-04-28,27.903919,28.083174,27.694790,28.023422,10.070539,3202434
1983-04-29,27.933796,28.113050,27.724665,27.963671,10.049069,3196576
1983-05-02,27.724665,27.993547,27.425907,27.485661,9.877289,4070614
1983-05-03,27.485661,27.694790,27.396032,27.605164,9.920235,3805766
1983-05-04,27.754541,27.933796,27.575287,27.844168,10.006120,2563955
1983-05-05,27.545410,27.694790,27.396032,27.664913,10.023441,2406637
1983-05-06,27.635038,28.322180,27.605164,28.113050,10.185803,3606190
1983-05-09,28.113050,28.262428,27.874044,28.083174,10.174986,2624623
1983-05-10,27.993547,28.113050,27.903919,27.933796,10.120860,1895770
1983-05-11,27.874044,27.963671,27.545410,27.605164,10.001794,2059365
1983-05-12,27.724665,27.724665,27.485661,27.605164,10.001794,1966062
1983-05-13,27.664913,27.874044,27.635038,27.844168,10.088387,1776945
1983-05-16,27.246655,27.545410,27.246655,27.545410,9.980147,2798678
1983-05-17,27.276529,27.485661,27.037523,27.246655,9.871896,3020848
1983-05-18,27.306404,27.425907,26.469885,27.246655,9.871896,3355568
1983-05-19,26.738768,26.888145,26.410133,26.589388,9.633760,2817924
1983-05-20,26.469885,26.708891,26.350382,26.469885,9.590462,2254758
1983-05-23,26.230881,26.977772,26.230881,26.888145,9.742007,3401592
1983-05-24,27.037523,27.485661,27.007648,27.396032,9.926019,2784034
1983-05-25,27.455784,27.635038,27.097275,27.635038,10.012615,3529622
1983-05-26,27.485661,27.694790,27.306404,27.336281,9.904369,2710395
1983-05-27,27.425907,27.485661,26.977772,27.007648,9.785309,1692010
1983-05-31,26.888145,26.977772,26.350382,26.589388,9.633760,3074403
1983-06-01,26.589388,26.738768,26.350382,26.738768,9.687889,3725015
1983-06-02,26.858271,27.216778,26.589388,27.127151,9.828607,3359752
1983-06-03,27.127151,27.455784,27.007648,27.246655,9.871896,2768134
1983-06-06,27.336281,27.754541,27.157026,27.664913,10.023441,2366470
1983-06-07,27.664913,27.784416,27.007648,27.037523,9.796126,3311218
1983-06-08,26.918020,27.425907,26.918020,27.097275,9.817770,3479833
1983-06-09,27.157026,27.366158,27.037523,27.186901,9.850248,2812903
1983-06-10,27.246655,27.396032,27.157026,27.306404,9.893553,1755606
1983-06-13,27.545410,28.023422,27.276529,28.023422,10.153338,3086955
1983-06-14,28.023422,28.620937,27.963671,28.202677,10.218278,4064756
1983-06-15,28.262428,28.919695,28.232553,28.919695,10.478075,4896535
1983-06-16,29.098948,29.367830,29.039198,29.098948,10.543016,5160546
1983-06-17,29.098948,29.278202,28.740440,28.949570,10.488894,2617092
1983-06-20,29.069073,29.337954,29.039198,29.158701,10.564661,2712906
1983-06-21,29.248327,29.547085,28.830067,29.427582,10.662086,3461005
1983-06-22,29.517208,29.756214,29.278202,29.517208,10.694553,3072311
1983-06-23,29.517208,29.576960,29.337954,29.457457,10.672911,2435088
1983-06-24,29.427582,29.606836,29.308079,29.397705,10.651260,1867738
1983-06-27,29.337954,29.337954,28.740440,28.889818,10.467245,2271494
1983-06-28,28.949570,29.009321,28.142925,28.202677,10.218278,3537990
1983-06-29,28.352055,28.889818,28.172800,28.680689,10.391474,2802443
1983-06-30,28.800192,28.919695,28.620937,28.740440,10.413125,2327141
1983-07-01,28.830067,28.979446,28.770315,28.919695,10.478075,1561050
1983-07-05,28.501434,28.591061,28.352055,28.501434,10.326527,3946767
1983-07-06,28.650812,29.098948,28.441683,29.069073,10.532191,2841773
1983-07-07,29.069073,29.337954,28.620937,28.620937,10.369823,4039652
1983-07-08,28.830067,29.039198,28.740440,29.039198,10.521364,1818366
1983-07-11,29.098948,29.487333,29.039198,29.457457,10.672911,3249713
1983-07-12,29.397705,29.517208,28.830067,28.889818,10.467245,3789030
1983-07-13,28.859943,29.098948,28.740440,28.979446,10.499718,2593243
1983-07-14,29.098948,29.636711,29.069073,29.158701,10.564661,4909924
1983-07-15,29.069073,29.098948,28.561186,28.710564,10.402297,3908693
1983-07-18,28.710564,28.800192,28.471558,28.650812,10.380645,3416236
1983-07-19,28.710564,29.039198,28.680689,28.889818,10.467245,3058504
1983-07-20,29.158701,29.965343,29.158701,29.965343,10.856922,5496102
1983-07-21,29.905594,30.174475,29.517208,29.995220,10.867743,3910785
1983-07-22,29.860779,29.995220,29.726337,29.726337,10.770329,2099531
1983-07-25,29.517208,30.174475,29.517208,30.084846,10.900225,3108294
1983-07-26,30.114723,30.353727,29.935469,30.054972,10.889400,3261010
1983-07-27,30.144598,30.234226,29.308079,29.487333,10.683740,3287787
1983-07-28,29.457457,29.666588,29.039198,29.158701,10.564661,2993234
1983-07-29,29.098948,29.158701,28.531309,28.770315,10.423945,5206988
1983-08-01,28.740440,29.009321,28.740440,28.859943,10.456421,3376906
